16BBF41_ALL_LATEST,,,,,,,,,,,,,,,
IND_ID,IND_CODE,IND_UUID,IND_PER_CODE,DIM_TIME,DIM_TIME_TYPE,DIM_GEO_CODE_M49,DIM_GEO_CODE_TYPE,DIM_PUBLISH_STATE_CODE,IND_NAME,GEO_NAME_SHORT,DIM_SEX,DIM_AGE,RATE_PER_100000_N,RATE_PER_100000_NL,RATE_PER_100000_NU
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2000,YEAR,911,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Low-income economies,TOTAL,TOTAL,7.96,4.74,12.4359
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2000,YEAR,911,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Low-income economies,MALE,TOTAL,11.0718,6.6,17.1914
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2019,YEAR,912,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Lower-middle-income economies,FEMALE,TOTAL,6.71,4.89,9.43
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2019,YEAR,912,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Lower-middle-income economies,MALE,TOTAL,11.6744,7.5,16.7638
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2019,YEAR,912,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Lower-middle-income economies,TOTAL,TOTAL,9.24,6.22,13.1669
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2018,YEAR,912,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Lower-middle-income economies,FEMALE,TOTAL,6.67,4.97,9.15
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2018,YEAR,912,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Lower-middle-income economies,MALE,TOTAL,11.6503,7.48,16.5163
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2018,YEAR,912,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Lower-middle-income economies,TOTAL,TOTAL,9.21,6.25,12.9058
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2017,YEAR,912,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Lower-middle-income economies,FEMALE,TOTAL,6.5,4.93,8.81
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2017,YEAR,912,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Lower-middle-income economies,MALE,TOTAL,11.3981,7.39,16.0472
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2017,YEAR,912,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Lower-middle-income economies,TOTAL,TOTAL,8.99,6.18,12.4981
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2016,YEAR,912,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Lower-middle-income economies,MALE,TOTAL,11.4851,7.48,15.9438
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2016,YEAR,912,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Lower-middle-income economies,TOTAL,TOTAL,9.08,6.32,12.4439
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2016,YEAR,912,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Lower-middle-income economies,FEMALE,TOTAL,6.58,5.12,8.81
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2015,YEAR,912,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Lower-middle-income economies,FEMALE,TOTAL,6.72,5.29,8.88
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2015,YEAR,912,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Lower-middle-income economies,MALE,TOTAL,11.6711,7.71,15.9203
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2015,YEAR,912,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Lower-middle-income economies,TOTAL,TOTAL,9.24,6.52,12.4665
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2014,YEAR,912,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Lower-middle-income economies,TOTAL,TOTAL,9.57,6.75,12.7128
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2014,YEAR,912,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Lower-middle-income economies,FEMALE,TOTAL,6.87,5.44,8.98
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2014,YEAR,912,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Lower-middle-income economies,MALE,TOTAL,12.1532,8,16.3053
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2013,YEAR,912,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Lower-middle-income economies,TOTAL,TOTAL,10.0566,7.18,13.2195
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2013,YEAR,912,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Lower-middle-income economies,FEMALE,TOTAL,7.31,5.86,9.31
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2013,YEAR,912,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Lower-middle-income economies,MALE,TOTAL,12.6966,8.44,16.9781
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2012,YEAR,912,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Lower-middle-income economies,TOTAL,TOTAL,10.4093,7.44,13.5421
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2012,YEAR,912,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Lower-middle-income economies,MALE,TOTAL,13.1355,8.72,17.3927
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2012,YEAR,912,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Lower-middle-income economies,FEMALE,TOTAL,7.57,6.11,9.53
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2011,YEAR,912,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Lower-middle-income economies,TOTAL,TOTAL,10.6596,7.66,13.9465
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2011,YEAR,912,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Lower-middle-income economies,FEMALE,TOTAL,7.9,6.37,10.0685
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2011,YEAR,912,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Lower-middle-income economies,MALE,TOTAL,13.3074,8.9,17.6699
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2010,YEAR,912,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Lower-middle-income economies,FEMALE,TOTAL,8.02,6.46,10.1071
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2010,YEAR,912,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Lower-middle-income economies,TOTAL,TOTAL,10.749,7.8,14.016
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2010,YEAR,912,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Lower-middle-income economies,MALE,TOTAL,13.3721,9.09,17.7676
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2009,YEAR,912,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Lower-middle-income economies,FEMALE,TOTAL,7.83,6.33,9.75
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2009,YEAR,912,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Lower-middle-income economies,TOTAL,TOTAL,10.7798,7.83,13.9707
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2009,YEAR,912,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Lower-middle-income economies,MALE,TOTAL,13.6115,9.27,18.0185
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2008,YEAR,912,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Lower-middle-income economies,FEMALE,TOTAL,7.99,6.5,9.96
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2008,YEAR,912,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Lower-middle-income economies,MALE,TOTAL,14.1013,9.71,18.5106
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2008,YEAR,912,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Lower-middle-income economies,TOTAL,TOTAL,11.1081,8.14,14.3264
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2007,YEAR,912,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Lower-middle-income economies,MALE,TOTAL,14.2452,10.0147,18.6536
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2007,YEAR,912,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Lower-middle-income economies,TOTAL,TOTAL,11.2572,8.34,14.4355
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2007,YEAR,912,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Lower-middle-income economies,FEMALE,TOTAL,8.14,6.59,10.0379
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2006,YEAR,912,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Lower-middle-income economies,MALE,TOTAL,14.2992,10.0494,18.7913
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2006,YEAR,912,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Lower-middle-income economies,TOTAL,TOTAL,11.4265,8.45,14.8196
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2006,YEAR,912,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Lower-middle-income economies,FEMALE,TOTAL,8.43,6.78,10.6786
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2005,YEAR,912,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Lower-middle-income economies,FEMALE,TOTAL,8.63,6.97,10.8987
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2005,YEAR,912,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Lower-middle-income economies,MALE,TOTAL,14.231,10.0829,18.7294
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2005,YEAR,912,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Lower-middle-income economies,TOTAL,TOTAL,11.4879,8.56,14.8959
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2004,YEAR,912,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Lower-middle-income economies,FEMALE,TOTAL,8.52,6.85,10.7651
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2004,YEAR,912,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Lower-middle-income economies,MALE,TOTAL,13.9886,9.99,18.4733
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2004,YEAR,912,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Lower-middle-income economies,TOTAL,TOTAL,11.3121,8.46,14.6999
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2003,YEAR,912,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Lower-middle-income economies,FEMALE,TOTAL,8.8,7.1,10.9907
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2003,YEAR,912,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Lower-middle-income economies,MALE,TOTAL,13.9941,9.94,18.2698
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2003,YEAR,912,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Lower-middle-income economies,TOTAL,TOTAL,11.4531,8.55,14.7066
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2002,YEAR,912,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Lower-middle-income economies,FEMALE,TOTAL,9.32,7.51,11.5837
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2002,YEAR,912,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Lower-middle-income economies,MALE,TOTAL,14.4026,10.2503,18.6688
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2002,YEAR,912,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Lower-middle-income economies,TOTAL,TOTAL,11.9146,8.91,15.2007
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2001,YEAR,912,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Lower-middle-income economies,TOTAL,TOTAL,12.2463,9.18,15.5669
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2001,YEAR,912,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Lower-middle-income economies,FEMALE,TOTAL,9.79,7.94,12.087
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2001,YEAR,912,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Lower-middle-income economies,MALE,TOTAL,14.6059,10.3637,18.9034
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2000,YEAR,912,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Lower-middle-income economies,FEMALE,TOTAL,10.1421,8.23,12.5412
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2000,YEAR,912,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Lower-middle-income economies,TOTAL,TOTAL,12.6216,9.49,16.0154
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2000,YEAR,912,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Lower-middle-income economies,MALE,TOTAL,14.9988,10.6952,19.3464
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2019,YEAR,914,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Upper-middle-income economies,MALE,TOTAL,11.3455,8.55,15.5133
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2019,YEAR,914,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Upper-middle-income economies,TOTAL,TOTAL,8.07,6.11,10.9208
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2019,YEAR,914,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Upper-middle-income economies,FEMALE,TOTAL,4.75,3.65,6.28
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2018,YEAR,914,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Upper-middle-income economies,TOTAL,TOTAL,8.27,6.46,10.8688
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2018,YEAR,914,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Upper-middle-income economies,FEMALE,TOTAL,4.83,3.82,6.2
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2018,YEAR,914,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Upper-middle-income economies,MALE,TOTAL,11.6638,9.07,15.4894
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2017,YEAR,914,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Upper-middle-income economies,TOTAL,TOTAL,8.35,6.71,10.9092
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2017,YEAR,914,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Upper-middle-income economies,FEMALE,TOTAL,4.85,3.94,6.17
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2017,YEAR,914,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Upper-middle-income economies,MALE,TOTAL,11.8129,9.45,15.5904
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2016,YEAR,914,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Upper-middle-income economies,FEMALE,TOTAL,4.92,4.05,6.13
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2016,YEAR,914,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Upper-middle-income economies,MALE,TOTAL,11.9975,9.78,15.5181
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2016,YEAR,914,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Upper-middle-income economies,TOTAL,TOTAL,8.48,6.93,10.8503
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2015,YEAR,914,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Upper-middle-income economies,MALE,TOTAL,12.0274,9.94,15.4255
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2015,YEAR,914,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Upper-middle-income economies,FEMALE,TOTAL,4.99,4.19,5.91
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2015,YEAR,914,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Upper-middle-income economies,TOTAL,TOTAL,8.53,7.08,10.6982
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2014,YEAR,914,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Upper-middle-income economies,TOTAL,TOTAL,8.75,7.34,10.9028
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2014,YEAR,914,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Upper-middle-income economies,FEMALE,TOTAL,5.16,4.39,6.05
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2014,YEAR,914,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Upper-middle-income economies,MALE,TOTAL,12.2936,10.2553,15.6897
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2013,YEAR,914,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Upper-middle-income economies,FEMALE,TOTAL,5.32,4.55,6.47
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2013,YEAR,914,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Upper-middle-income economies,MALE,TOTAL,12.33,10.2995,15.6726
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2013,YEAR,914,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Upper-middle-income economies,TOTAL,TOTAL,8.85,7.44,11.1004
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2012,YEAR,914,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Upper-middle-income economies,TOTAL,TOTAL,9.15,7.67,11.4392
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2012,YEAR,914,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Upper-middle-income economies,FEMALE,TOTAL,5.62,4.82,6.82
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2012,YEAR,914,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Upper-middle-income economies,MALE,TOTAL,12.6253,10.4839,15.9964
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2011,YEAR,914,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Upper-middle-income economies,FEMALE,TOTAL,6.04,5.18,7.35
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2011,YEAR,914,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Upper-middle-income economies,TOTAL,TOTAL,9.57,8.04,12.0795
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2011,YEAR,914,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Upper-middle-income economies,MALE,TOTAL,13.0524,10.8667,16.7415
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2010,YEAR,914,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Upper-middle-income economies,TOTAL,TOTAL,10.0363,8.42,12.4275
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2010,YEAR,914,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Upper-middle-income economies,MALE,TOTAL,13.6135,11.2829,16.9754
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2010,YEAR,914,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Upper-middle-income economies,FEMALE,TOTAL,6.41,5.52,7.82
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2009,YEAR,914,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Upper-middle-income economies,FEMALE,TOTAL,6.74,5.85,7.93
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2009,YEAR,914,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Upper-middle-income economies,TOTAL,TOTAL,10.3622,8.69,12.6662
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2009,YEAR,914,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Upper-middle-income economies,MALE,TOTAL,13.9338,11.4824,17.3403
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2008,YEAR,914,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Upper-middle-income economies,MALE,TOTAL,14.3779,11.7367,17.8594
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2008,YEAR,914,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Upper-middle-income economies,FEMALE,TOTAL,7.07,6.17,8.62
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2008,YEAR,914,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Upper-middle-income economies,TOTAL,TOTAL,10.7476,8.97,13.2716
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2007,YEAR,914,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Upper-middle-income economies,TOTAL,TOTAL,11.0002,9.14,13.1301
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2007,YEAR,914,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Upper-middle-income economies,FEMALE,TOTAL,7.37,6.44,8.43
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2007,YEAR,914,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Upper-middle-income economies,MALE,TOTAL,14.5856,11.8052,17.7621
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2006,YEAR,914,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Upper-middle-income economies,TOTAL,TOTAL,11.5445,9.56,14.0242
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2006,YEAR,914,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Upper-middle-income economies,FEMALE,TOTAL,7.8,6.81,9.44
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2006,YEAR,914,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Upper-middle-income economies,MALE,TOTAL,15.2409,12.2782,18.5414
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2005,YEAR,914,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Upper-middle-income economies,TOTAL,TOTAL,12.3118,10.1145,14.7202
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2005,YEAR,914,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Upper-middle-income economies,FEMALE,TOTAL,8.32,7.24,9.67
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2005,YEAR,914,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Upper-middle-income economies,MALE,TOTAL,16.2491,12.953,19.7008
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2004,YEAR,914,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Upper-middle-income economies,MALE,TOTAL,16.647,13.2408,20.0153
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2004,YEAR,914,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Upper-middle-income economies,TOTAL,TOTAL,12.6482,10.382,15.0638
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2004,YEAR,914,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Upper-middle-income economies,FEMALE,TOTAL,8.59,7.48,10.0444
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2003,YEAR,914,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Upper-middle-income economies,FEMALE,TOTAL,8.41,7.32,9.79
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2003,YEAR,914,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Upper-middle-income economies,TOTAL,TOTAL,12.5337,10.3441,14.8562
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2003,YEAR,914,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Upper-middle-income economies,MALE,TOTAL,16.6014,13.3258,19.8512
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2002,YEAR,914,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Upper-middle-income economies,TOTAL,TOTAL,12.3424,10.2821,14.9966
16BBF41SDGSUICIDE,SDGSUICIDE,16BBF41,SDGSUICIDE,2002,YEAR,914,WORLDBANKINCOMEGROUP,PUBLISHED,Suicide deaths,Upper-middle-income economies,FEMALE,TOTAL,8.3,7.21,10.0544
